"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
1,15,"AUS","Australia",1,"Ashmore and Cartier Islands",1,"n.a.1","",NA,"","Unknown","Unknown","",""
2,15,"AUS","Australia",2,"Australian Capital Territory",2,"Acton","",NA,"","Unknown","Unknown","",""
3,15,"AUS","Australia",2,"Australian Capital Territory",3,"Ainslie","",NA,"","Unknown","Unknown","",""
4,15,"AUS","Australia",2,"Australian Capital Territory",4,"Amaroo","",NA,"","Unknown","Unknown","",""
5,15,"AUS","Australia",2,"Australian Capital Territory",5,"Aranda","",NA,"","Unknown","Unknown","",""
6,15,"AUS","Australia",2,"Australian Capital Territory",6,"Banks","",NA,"","Unknown","Unknown","",""
7,15,"AUS","Australia",2,"Australian Capital Territory",7,"Barton","",NA,"","Unknown","Unknown","",""
8,15,"AUS","Australia",2,"Australian Capital Territory",8,"Belconnen - SSD Bal","",NA,"","Unknown","Unknown","",""
9,15,"AUS","Australia",2,"Australian Capital Territory",9,"Belconnen Town Centre","",NA,"","Unknown","Unknown","",""
10,15,"AUS","Australia",2,"Australian Capital Territory",10,"Bonython","",NA,"","Unknown","Unknown","",""
11,15,"AUS","Australia",2,"Australian Capital Territory",11,"Braddon","",NA,"","Unknown","Unknown","",""
12,15,"AUS","Australia",2,"Australian Capital Territory",12,"Bruce","",NA,"","Unknown","Unknown","",""
13,15,"AUS","Australia",2,"Australian Capital Territory",13,"Calwell","",NA,"","Unknown","Unknown","",""
14,15,"AUS","Australia",2,"Australian Capital Territory",14,"Campbell","",NA,"","Unknown","Unknown","",""
15,15,"AUS","Australia",2,"Australian Capital Territory",15,"Chapman","",NA,"","Unknown","Unknown","",""
16,15,"AUS","Australia",2,"Australian Capital Territory",16,"Charnwood","",NA,"","Unknown","Unknown","",""
17,15,"AUS","Australia",2,"Australian Capital Territory",17,"Chifley","",NA,"","Unknown","Unknown","",""
18,15,"AUS","Australia",2,"Australian Capital Territory",18,"Chisholm","",NA,"","Unknown","Unknown","",""
19,15,"AUS","Australia",2,"Australian Capital Territory",19,"City","",NA,"","Unknown","Unknown","",""
20,15,"AUS","Australia",2,"Australian Capital Territory",20,"Conder","",NA,"","Unknown","Unknown","",""
21,15,"AUS","Australia",2,"Australian Capital Territory",21,"Cook","",NA,"","Unknown","Unknown","",""
22,15,"AUS","Australia",2,"Australian Capital Territory",22,"Curtin","",NA,"","Unknown","Unknown","",""
23,15,"AUS","Australia",2,"Australian Capital Territory",23,"Deakin","",NA,"","Unknown","Unknown","",""
24,15,"AUS","Australia",2,"Australian Capital Territory",24,"Dickson","",NA,"","Unknown","Unknown","",""
25,15,"AUS","Australia",2,"Australian Capital Territory",25,"Downer","",NA,"","Unknown","Unknown","",""
26,15,"AUS","Australia",2,"Australian Capital Territory",26,"Duffy","",NA,"","Unknown","Unknown","",""
27,15,"AUS","Australia",2,"Australian Capital Territory",27,"Dunlop","",NA,"","Unknown","Unknown","",""
28,15,"AUS","Australia",2,"Australian Capital Territory",28,"Duntroon","",NA,"","Unknown","Unknown","",""
29,15,"AUS","Australia",2,"Australian Capital Territory",29,"Evatt","",NA,"","Unknown","Unknown","",""
30,15,"AUS","Australia",2,"Australian Capital Territory",30,"Fadden","",NA,"","Unknown","Unknown","",""
31,15,"AUS","Australia",2,"Australian Capital Territory",31,"Farrer","",NA,"","Unknown","Unknown","",""
32,15,"AUS","Australia",2,"Australian Capital Territory",32,"Fisher","",NA,"","Unknown","Unknown","",""
33,15,"AUS","Australia",2,"Australian Capital Territory",33,"Florey","",NA,"","Unknown","Unknown","",""
34,15,"AUS","Australia",2,"Australian Capital Territory",34,"Flynn","",NA,"","Unknown","Unknown","",""
35,15,"AUS","Australia",2,"Australian Capital Territory",35,"Forrest","",NA,"","Unknown","Unknown","",""
36,15,"AUS","Australia",2,"Australian Capital Territory",36,"Fraser","",NA,"","Unknown","Unknown","",""
37,15,"AUS","Australia",2,"Australian Capital Territory",37,"Fyshwick","",NA,"","Unknown","Unknown","",""
38,15,"AUS","Australia",2,"Australian Capital Territory",38,"Garran","",NA,"","Unknown","Unknown","",""
39,15,"AUS","Australia",2,"Australian Capital Territory",39,"Gilmore","",NA,"","Unknown","Unknown","",""
40,15,"AUS","Australia",2,"Australian Capital Territory",40,"Giralang","",NA,"","Unknown","Unknown","",""
41,15,"AUS","Australia",2,"Australian Capital Territory",41,"Gordon","",NA,"","Unknown","Unknown","",""
42,15,"AUS","Australia",2,"Australian Capital Territory",42,"Gowrie","",NA,"","Unknown","Unknown","",""
43,15,"AUS","Australia",2,"Australian Capital Territory",43,"Greenway","",NA,"","Unknown","Unknown","",""
44,15,"AUS","Australia",2,"Australian Capital Territory",44,"Griffith","",NA,"","Unknown","Unknown","",""
45,15,"AUS","Australia",2,"Australian Capital Territory",45,"Gungahlin-Hall - SSD Bal","",NA,"","Unknown","Unknown","",""
46,15,"AUS","Australia",2,"Australian Capital Territory",46,"Gungahlin","",NA,"","Unknown","Unknown","",""
47,15,"AUS","Australia",2,"Australian Capital Territory",47,"Hackett","",NA,"","Unknown","Unknown","",""
48,15,"AUS","Australia",2,"Australian Capital Territory",48,"Hall","",NA,"","Unknown","Unknown","",""
49,15,"AUS","Australia",2,"Australian Capital Territory",49,"Harman","",NA,"","Unknown","Unknown","",""
50,15,"AUS","Australia",2,"Australian Capital Territory",50,"Harrison","",NA,"","Unknown","Unknown","",""
51,15,"AUS","Australia",2,"Australian Capital Territory",51,"Hawker","",NA,"","Unknown","Unknown","",""
52,15,"AUS","Australia",2,"Australian Capital Territory",52,"Higgins","",NA,"","Unknown","Unknown","",""
53,15,"AUS","Australia",2,"Australian Capital Territory",53,"Holder","",NA,"","Unknown","Unknown","",""
54,15,"AUS","Australia",2,"Australian Capital Territory",54,"Holt","",NA,"","Unknown","Unknown","",""
55,15,"AUS","Australia",2,"Australian Capital Territory",55,"Hughes","",NA,"","Unknown","Unknown","",""
56,15,"AUS","Australia",2,"Australian Capital Territory",56,"Hume","",NA,"","Unknown","Unknown","",""
57,15,"AUS","Australia",2,"Australian Capital Territory",57,"Isaacs","",NA,"","Unknown","Unknown","",""
58,15,"AUS","Australia",2,"Australian Capital Territory",58,"Isabella Plains","",NA,"","Unknown","Unknown","",""
59,15,"AUS","Australia",2,"Australian Capital Territory",59,"Jerrabomberra","",NA,"","Unknown","Unknown","",""
60,15,"AUS","Australia",2,"Australian Capital Territory",60,"Kaleen","",NA,"","Unknown","Unknown","",""
61,15,"AUS","Australia",2,"Australian Capital Territory",61,"Kambah","",NA,"","Unknown","Unknown","",""
62,15,"AUS","Australia",2,"Australian Capital Territory",62,"Kingston","",NA,"","Unknown","Unknown","",""
63,15,"AUS","Australia",2,"Australian Capital Territory",63,"Kowen","",NA,"","Unknown","Unknown","",""
64,15,"AUS","Australia",2,"Australian Capital Territory",64,"Latham","",NA,"","Unknown","Unknown","",""
65,15,"AUS","Australia",2,"Australian Capital Territory",65,"Lyneham","",NA,"","Unknown","Unknown","",""
66,15,"AUS","Australia",2,"Australian Capital Territory",66,"Lyons","",NA,"","Unknown","Unknown","",""
67,15,"AUS","Australia",2,"Australian Capital Territory",67,"Macarthur","",NA,"","Unknown","Unknown","",""
68,15,"AUS","Australia",2,"Australian Capital Territory",68,"Macgregor","",NA,"","Unknown","Unknown","",""
69,15,"AUS","Australia",2,"Australian Capital Territory",69,"Macquarie","",NA,"","Unknown","Unknown","",""
70,15,"AUS","Australia",2,"Australian Capital Territory",70,"Majura","",NA,"","Unknown","Unknown","",""
71,15,"AUS","Australia",2,"Australian Capital Territory",71,"Mawson","",NA,"","Unknown","Unknown","",""
72,15,"AUS","Australia",2,"Australian Capital Territory",72,"McKellar","",NA,"","Unknown","Unknown","",""
73,15,"AUS","Australia",2,"Australian Capital Territory",73,"Melba","",NA,"","Unknown","Unknown","",""
74,15,"AUS","Australia",2,"Australian Capital Territory",74,"Mitchell","",NA,"","Unknown","Unknown","",""
75,15,"AUS","Australia",2,"Australian Capital Territory",75,"Monash","",NA,"","Unknown","Unknown","",""
76,15,"AUS","Australia",2,"Australian Capital Territory",76,"Narrabundah","",NA,"","Unknown","Unknown","",""
77,15,"AUS","Australia",2,"Australian Capital Territory",77,"Ngunnawal","",NA,"","Unknown","Unknown","",""
78,15,"AUS","Australia",2,"Australian Capital Territory",78,"Nicholls","",NA,"","Unknown","Unknown","",""
79,15,"AUS","Australia",2,"Australian Capital Territory",79,"O'Connor","",NA,"","Unknown","Unknown","",""
80,15,"AUS","Australia",2,"Australian Capital Territory",80,"O'Malley","",NA,"","Unknown","Unknown","",""
81,15,"AUS","Australia",2,"Australian Capital Territory",81,"Oaks Estate","",NA,"","Unknown","Unknown","",""
82,15,"AUS","Australia",2,"Australian Capital Territory",82,"Oxley","",NA,"","Unknown","Unknown","",""
83,15,"AUS","Australia",2,"Australian Capital Territory",83,"Page","",NA,"","Unknown","Unknown","",""
84,15,"AUS","Australia",2,"Australian Capital Territory",84,"Palmerston","",NA,"","Unknown","Unknown","",""
85,15,"AUS","Australia",2,"Australian Capital Territory",85,"Parkes","",NA,"","Unknown","Unknown","",""
86,15,"AUS","Australia",2,"Australian Capital Territory",86,"Pearce","",NA,"","Unknown","Unknown","",""
87,15,"AUS","Australia",2,"Australian Capital Territory",87,"Phillip","",NA,"","Unknown","Unknown","",""
88,15,"AUS","Australia",2,"Australian Capital Territory",88,"Pialligo","",NA,"","Unknown","Unknown","",""
89,15,"AUS","Australia",2,"Australian Capital Territory",89,"Red Hill","",NA,"","Unknown","Unknown","",""
90,15,"AUS","Australia",2,"Australian Capital Territory",90,"Reid","",NA,"","Unknown","Unknown","",""
91,15,"AUS","Australia",2,"Australian Capital Territory",91,"Remainder of ACT","",NA,"","Unknown","Unknown","",""
92,15,"AUS","Australia",2,"Australian Capital Territory",92,"Richardson","",NA,"","Unknown","Unknown","",""
93,15,"AUS","Australia",2,"Australian Capital Territory",93,"Rivett","",NA,"","Unknown","Unknown","",""
94,15,"AUS","Australia",2,"Australian Capital Territory",94,"Russell","",NA,"","Unknown","Unknown","",""
95,15,"AUS","Australia",2,"Australian Capital Territory",95,"Scullin","",NA,"","Unknown","Unknown","",""
96,15,"AUS","Australia",2,"Australian Capital Territory",96,"Spence","",NA,"","Unknown","Unknown","",""
97,15,"AUS","Australia",2,"Australian Capital Territory",97,"Stirling","",NA,"","Unknown","Unknown","",""
98,15,"AUS","Australia",2,"Australian Capital Territory",98,"Stromlo","",NA,"","Unknown","Unknown","",""
99,15,"AUS","Australia",2,"Australian Capital Territory",99,"Symonston","",NA,"","Unknown","Unknown","",""
100,15,"AUS","Australia",2,"Australian Capital Territory",100,"Theodore","",NA,"","Unknown","Unknown","",""
101,15,"AUS","Australia",2,"Australian Capital Territory",101,"Torrens","",NA,"","Unknown","Unknown","",""
102,15,"AUS","Australia",2,"Australian Capital Territory",102,"Tuggeranong - SSD Bal","",NA,"","Unknown","Unknown","",""
103,15,"AUS","Australia",2,"Australian Capital Territory",103,"Turner","",NA,"","Unknown","Unknown","",""
104,15,"AUS","Australia",2,"Australian Capital Territory",104,"Wanniassa","",NA,"","Unknown","Unknown","",""
105,15,"AUS","Australia",2,"Australian Capital Territory",105,"Waramanga","",NA,"","Unknown","Unknown","",""
106,15,"AUS","Australia",2,"Australian Capital Territory",106,"Watson","",NA,"","Unknown","Unknown","",""
107,15,"AUS","Australia",2,"Australian Capital Territory",107,"Weetangera","",NA,"","Unknown","Unknown","",""
108,15,"AUS","Australia",2,"Australian Capital Territory",108,"Weston Creek-Stromlo - SSD Bal","",NA,"","Unknown","Unknown","",""
109,15,"AUS","Australia",2,"Australian Capital Territory",109,"Weston","",NA,"","Unknown","Unknown","",""
110,15,"AUS","Australia",2,"Australian Capital Territory",110,"Yarralumla","",NA,"","Unknown","Unknown","",""
111,15,"AUS","Australia",3,"Coral Sea Islands",111,"n.a.2","",NA,"","Unknown","Unknown","",""
112,15,"AUS","Australia",4,"Jervis Bay Territory",112,"Jervis Bay","",NA,"","Unknown","Unknown","",""
113,15,"AUS","Australia",5,"New South Wales",113,"Albury","AU.NS.AL",NA,"","City","City","",""
114,15,"AUS","Australia",5,"New South Wales",114,"Armidale Dumaresq Bal","AU.NS.AD",NA,"","Shire","Shire","",""
115,15,"AUS","Australia",5,"New South Wales",115,"Armidale Dumaresq","AU.NS.AD",NA,"","Shire","Shire","",""
116,15,"AUS","Australia",5,"New South Wales",116,"Ashfield","AU.NS.AS",NA,"","Municipality/Municipal Council","Municipality/Municipal Council","",""
117,15,"AUS","Australia",5,"New South Wales",117,"Auburn","AU.NS.AU",NA,"","Shire","Shire","",""
118,15,"AUS","Australia",5,"New South Wales",118,"Ballina","AU.NS.BA",NA,"","Shire","Shire","",""
119,15,"AUS","Australia",5,"New South Wales",119,"Balranald","AU.NS.BN",NA,"","Shire","Shire","",""
120,15,"AUS","Australia",5,"New South Wales",120,"Bankstown - North-East","",NA,"","City","City","",""
121,15,"AUS","Australia",5,"New South Wales",121,"Bankstown  - North-West","",NA,"","City","City","",""
122,15,"AUS","Australia",5,"New South Wales",122,"Bankstown  - South","",NA,"","City","City","",""
123,15,"AUS","Australia",5,"New South Wales",123,"Bathurst Regional - Pt A","",NA,"","Aboriginal Council","Aboriginal Council","",""
124,15,"AUS","Australia",5,"New South Wales",124,"Bathurst Regional - Pt B","",NA,"","Aboriginal Council","Aboriginal Council","",""
125,15,"AUS","Australia",5,"New South Wales",125,"Baulkham Hills - Central","",NA,"","Aboriginal Council","Aboriginal Council","",""
126,15,"AUS","Australia",5,"New South Wales",126,"Baulkham Hills  - North","",NA,"","Aboriginal Council","Aboriginal Council","",""
127,15,"AUS","Australia",5,"New South Wales",127,"Baulkham Hills  - South","",NA,"","Aboriginal Council","Aboriginal Council","",""
128,15,"AUS","Australia",5,"New South Wales",128,"Bega Valley","AU.NS.BV",NA,"","Shire","Shire","",""
